,Unnamed: 0,Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason,Age Group,Age Categorize
2927,2927,8012-QUBC,0,15,55,91.5,60.0,169.5,Yes,no,42.4,0,2,Yes,0,WV,254-1417,Male,51,No,No,No,0,No,Month-to-Month,Credit Card,9,140,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2928,2928,9279-RRZD,0,1,10,15.0,4.0,14.3,Yes,yes,0.0,0,0,No,0,KS,372-5575,Male,61,No,No,No,0,No,Month-to-Month,Credit Card,9,9,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
2929,2929,5315-HKSZ,0,28,164,276.2,112.0,316.4,Yes,no,158.2,0,6,Yes,0,ND,348-3446,Female,61,No,No,No,0,No,One Year,Direct Debit,30,815,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
2930,2930,1919-WWCI,0,77,390,771.7,308.0,754.6,Yes,no,150.9,0,0,No,0,OK,339-7419,Male,59,No,No,No,0,No,Two Year,Direct Debit,13,1035,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2931,2931,5625-XDWY,0,18,70,212.6,72.0,253.8,Yes,no,63.5,0,10,Yes,0,OH,264-5897,Male,65,No,Yes,No,0,Yes,Month-to-Month,Credit Card,44,780,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2932,2932,8029-TXBH,0,69,408,824.9,276.0,572.7,Yes,no,190.9,0,6,Yes,0,WY,312-5973,Male,45,No,No,No,0,No,Two Year,Credit Card,29,2024,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2933,2933,6155-QTEN,0,66,213,465.0,264.0,257.4,Yes,no,85.8,0,5,Yes,0,AL,357-7304,Female,67,No,Yes,No,0,No,Two Year,Direct Debit,34,2233,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2934,2934,9960-OJHB,0,1,3,7.0,4.0,16.0,Yes,no,3.2,0,5,Yes,0,DC,376-7285,Female,67,No,Yes,No,0,No,Month-to-Month,Direct Debit,17,17,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2935,2935,2274-BQFR,0,1,2,6.0,4.0,11.9,Yes,no,6.0,0,3,Yes,0,NM,262-9190,Male,59,No,No,No,0,Yes,Month-to-Month,Credit Card,26,26,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2936,2936,0544-MLUY,0,54,381,817.2,216.0,723.6,Yes,no,241.2,0,12,Yes,0,WA,413-6556,Female,21,Yes,No,No,0,Yes,One Year,Credit Card,50,2746,Not Filling Responses,Not Filling Responses,20-40,Under 30
2937,2937,2459-JJMH,0,58,236,635.6,232.0,481.4,Yes,no,240.7,0,4,Yes,0,UT,315-3146,Male,58,No,No,No,0,Yes,Month-to-Month,Direct Debit,24,1382,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2938,2938,4303-HGUA,0,7,39,96.6,28.0,83.3,Yes,no,16.7,0,24,Yes,0,NC,409-4186,Female,21,Yes,No,No,0,No,Month-to-Month,Direct Debit,39,268,Not Filling Responses,Not Filling Responses,20-40,Under 30
2939,2939,4436-DJML,0,72,127,360.9,288.0,720.0,Yes,yes,0.0,0,2,Yes,0,DE,299-2339,Female,83,No,Yes,No,0,Yes,One Year,Credit Card,37,2690,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
2940,2940,9636-WJDY,0,44,103,261.0,176.0,312.4,Yes,no,104.1,0,6,Yes,0,MS,345-4002,Male,38,No,No,No,0,No,One Year,Direct Debit,32,1384,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2941,2941,0447-IUAA,0,2,7,27.7,8.0,25.0,Yes,no,5.0,0,0,No,0,OH,364-5732,Male,21,Yes,No,No,0,No,Month-to-Month,Credit Card,9,18,Not Filling Responses,Not Filling Responses,20-40,Under 30
2942,2942,8640-FYJQ,0,66,370,985.9,264.0,270.6,Yes,no,67.7,0,9,Yes,0,LA,265-7447,Female,48,No,No,No,0,Yes,One Year,Direct Debit,46,3009,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2943,2943,7230-UCKE,0,33,184,527.7,132.0,313.5,Yes,no,62.7,0,0,No,0,WA,387-2534,Female,50,No,No,No,0,No,Two Year,Credit Card,8,260,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2944,2944,3806-BLKW,0,21,43,84.9,84.0,197.4,Yes,no,39.5,1,4,Yes,0,WV,358-2755,Female,82,No,Yes,No,0,No,Month-to-Month,Direct Debit,50,1055,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
2945,2945,3134-QVAU,0,70,169,278.7,280.0,546.0,Yes,no,182.0,0,4,Yes,0,MS,332-4187,Male,69,No,Yes,No,0,Yes,Two Year,Direct Debit,64,4453,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2946,2946,3666-UNZE,0,68,445,1092.8,272.0,530.4,Yes,yes,0.0,0,12,Yes,0,OR,344-3430,Female,40,No,No,No,0,Yes,Two Year,Direct Debit,41,2795,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2947,2947,4203-THWA,0,13,49,158.9,52.0,165.1,Yes,no,55.0,1,1,No,20,UT,347-4062,Female,81,No,Yes,No,0,No,Month-to-Month,Direct Debit,31,406,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
2948,2948,4187-NIKC,0,21,85,300.4,84.0,121.8,Yes,no,40.6,1,2,Yes,0,AL,339-2749,Male,68,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,36,773,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2949,2949,0427-DXJH,0,3,8,24.2,12.0,40.2,Yes,no,20.1,0,8,Yes,0,TX,353-3094,Male,54,No,No,No,0,No,Month-to-Month,Credit Card,16,55,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2950,2950,7897-COYM,0,71,110,284.4,284.0,887.5,Yes,no,443.8,1,0,No,0,MS,347-8341,Male,35,No,No,No,0,No,Two Year,Direct Debit,13,923,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2951,2951,3220-NURQ,1,21,121,314.3,84.0,260.4,Yes,no,52.1,2,0,No,0,CA,401-3902,Male,84,No,Yes,No,0,No,One Year,Direct Debit,13,279,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
2952,2952,4296-RUDR,0,18,59,145.4,72.0,221.4,Yes,no,110.7,0,0,No,0,MI,289-2721,Male,45,No,No,No,0,No,Month-to-Month,Credit Card,12,215,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2953,2953,2046-ETQV,0,63,123,315.2,252.0,705.6,Yes,no,352.8,0,0,No,0,FL,238-4669,Female,25,Yes,No,No,0,No,Two Year,Credit Card,11,690,Not Filling Responses,Not Filling Responses,20-40,Under 30
2954,2954,2374-FWEG,0,5,25,71.9,20.0,82.5,Yes,no,16.5,1,20,Yes,0,OH,342-10965,Female,25,Yes,No,No,0,No,Month-to-Month,Direct Debit,40,193,Not Filling Responses,Not Filling Responses,20-40,Under 30
2955,2955,8657-CKWC,0,12,99,197.1,48.0,138.0,Yes,no,27.6,0,5,Yes,0,MA,367-5826,Female,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,13,165,Not Filling Responses,Not Filling Responses,20-40,Under 30
2956,2956,9362-JRLW,0,61,258,608.8,244.0,683.2,Yes,no,227.7,2,1,Yes,0,SC,322-7105,Male,67,No,Yes,No,0,Yes,Month-to-Month,Credit Card,33,2006,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2957,2957,1238-VYMX,0,1,4,10.0,4.0,8.6,Yes,no,1.7,0,0,No,0,OR,266-5033,Male,48,No,No,No,0,No,Month-to-Month,Direct Debit,9,9,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2958,2958,8552-BVML,0,56,127,333.8,224.0,1041.6,Yes,no,520.8,2,15,No,60,OH,348-5665,Female,77,No,Yes,No,0,No,Month-to-Month,Direct Debit,50,2760,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2959,2959,9153-XEDT,0,4,13,25.2,16.0,35.2,Yes,yes,0.0,1,0,No,0,NC,278-9954,Female,34,No,No,No,0,No,Month-to-Month,Credit Card,11,47,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2960,2960,9735-DUXS,0,35,260,452.7,140.0,283.5,Yes,no,70.9,1,4,Yes,0,KY,326-9549,Male,68,No,Yes,No,0,No,Two Year,Credit Card,19,649,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2961,2961,2005-LURN,0,70,241,774.5,280.0,840.0,Yes,no,280.0,0,1,Yes,0,WA,270-5489,Male,60,No,No,No,0,Yes,Two Year,Direct Debit,35,2498,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2962,2962,4359-CSZO,0,50,245,551.7,200.0,550.0,Yes,no,275.0,2,5,Yes,0,WV,339-7584,Female,82,No,Yes,No,0,Yes,One Year,Direct Debit,66,3322,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
2963,2963,2693-CZBD,0,43,89,298.9,172.0,460.1,Yes,no,230.1,0,3,Yes,0,RI,336-5976,Female,45,No,No,No,0,Yes,Month-to-Month,Credit Card,42,1775,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2964,2964,2143-CFMI,0,62,306,739.1,248.0,1134.6,Yes,no,226.9,0,3,No,30,NE,327-8975,Male,35,No,No,No,0,Yes,One Year,Direct Debit,33,2002,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2965,2965,8435-ARBB,0,71,417,852.8,284.0,731.3,Yes,no,182.8,2,2,Yes,0,FL,281-10359,Male,37,No,No,No,0,Yes,Two Year,Credit Card,48,3378,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2966,2966,1813-LPFJ,0,38,151,265.5,152.0,224.2,Yes,no,56.1,2,0,No,0,WA,311-6561,Female,50,No,No,No,0,No,Month-to-Month,Direct Debit,9,348,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2967,2967,0212-YWCO,0,53,66,211.1,212.0,630.7,Yes,no,126.1,1,0,No,0,KS,365-4145,Male,33,No,No,No,0,No,One Year,Direct Debit,11,599,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2968,2968,0165-NGYD,0,50,102,251.8,200.0,690.0,Yes,no,345.0,1,0,No,0,CO,346-6659,Male,42,No,No,No,0,No,One Year,Direct Debit,11,576,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2969,2969,6525-AZGZ,0,49,110,246.5,196.0,754.6,Yes,no,377.3,1,0,No,0,FL,268-4307,Female,58,No,No,No,0,No,Two Year,Credit Card,13,617,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2970,2970,8057-UIQT,0,26,152,340.3,104.0,257.4,Yes,yes,0.0,0,0,No,0,RI,310-4681,Female,35,No,No,No,0,No,One Year,Credit Card,10,263,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2971,2971,4748-KSPG,0,45,147,361.6,180.0,346.5,Yes,no,69.3,1,9,Yes,0,FL,413-2457,Female,69,No,Yes,No,0,Yes,One Year,Direct Debit,33,1488,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2972,2972,1574-NWCM,0,13,60,161.5,52.0,144.3,Yes,no,28.9,0,0,No,0,NC,318-8143,Male,60,No,No,No,0,No,Two Year,Credit Card,7,101,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2973,2973,5329-OIPF,0,32,85,256.9,128.0,448.0,Yes,yes,0.0,0,4,Yes,0,IN,345-5160,Male,40,No,No,No,0,Yes,One Year,Credit Card,33,1073,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2974,2974,6826-TUEE,0,3,20,44.1,12.0,46.8,Yes,no,9.4,0,0,No,0,WV,400-5424,Female,56,No,No,No,0,No,Month-to-Month,Credit Card,12,37,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2975,2975,2906-EWLS,0,64,225,512.8,256.0,640.0,Yes,no,160.0,1,0,No,0,UT,332-10199,Female,45,No,No,No,0,No,Two Year,Direct Debit,12,801,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2976,2976,8397-PHVM,0,6,59,92.2,24.0,55.2,Yes,no,18.4,1,2,Yes,0,AK,321-3753,Male,48,No,No,No,0,Yes,Two Year,Credit Card,29,177,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2977,2977,9941-TPVM,0,17,24,85.2,68.0,164.9,Yes,no,33.0,0,10,Yes,0,ME,326-6542,Male,28,Yes,No,No,0,No,Month-to-Month,Direct Debit,27,460,Not Filling Responses,Not Filling Responses,20-40,Under 30
2978,2978,0412-SCMW,0,57,205,801.8,228.0,535.8,Yes,no,178.6,1,7,Yes,0,TN,310-2570,Female,77,No,Yes,No,0,No,Month-to-Month,Direct Debit,44,2520,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2979,2979,9050-AZQC,0,45,169,447.1,180.0,472.5,Yes,no,118.1,2,3,Yes,0,OR,305-5858,Female,47,No,No,No,0,No,One Year,Credit Card,34,1514,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2980,2980,4991-KDKC,0,2,6,17.0,8.0,27.2,Yes,no,13.6,2,0,No,0,PA,403-5129,Male,34,No,No,No,0,No,Month-to-Month,Credit Card,8,17,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2981,2981,8208-NXOR,0,11,60,148.1,44.0,140.8,Yes,no,70.4,0,0,No,0,MN,260-7447,Male,46,No,No,No,0,No,Month-to-Month,Credit Card,7,74,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2982,2982,1110-BJLP,0,20,107,265.6,80.0,228.0,Yes,no,45.6,1,1,Yes,0,NM,274-9081,Female,63,No,No,No,0,No,One Year,Direct Debit,60,1219,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
2983,2983,4151-NQPS,0,71,116,285.1,284.0,539.6,Yes,no,269.8,1,4,Yes,0,UT,250-6436,Male,62,No,No,No,0,Yes,Two Year,Direct Debit,38,2715,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
2984,2984,3941-ADAM,0,41,151,368.6,164.0,479.7,Yes,no,159.9,1,24,Yes,0,NV,304-8278,Male,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,900,Not Filling Responses,Not Filling Responses,20-40,Under 30
2985,2985,3057-PKIE,0,63,152,501.5,252.0,812.7,Yes,no,203.2,1,1,Yes,0,OR,340-9521,Male,69,No,Yes,No,0,No,Month-to-Month,Direct Debit,59,3698,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2986,2986,2244-IKCK,0,11,14,45.8,44.0,111.1,Yes,yes,0.0,2,10,No,42,NJ,274-6182,Female,21,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,22,254,Not Filling Responses,Not Filling Responses,20-40,Under 30
2987,2987,2023-ZGXQ,0,6,42,84.3,24.0,50.4,Yes,no,12.6,2,7,Yes,0,WV,353-9515,Male,66,No,Yes,No,0,No,Month-to-Month,Direct Debit,45,294,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2988,2988,0482-OSJD,0,3,17,34.4,12.0,29.4,Yes,no,14.7,1,2,Yes,0,TX,312-8868,Male,49,No,No,No,0,No,Month-to-Month,Credit Card,12,37,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2989,2989,6768-NXSX,0,56,89,278.7,224.0,504.0,Yes,no,100.8,0,0,No,0,MN,312-9560,Male,56,No,No,No,0,No,Two Year,Credit Card,11,636,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2990,2990,1179-RNDX,0,22,94,258.6,88.0,275.0,Yes,no,137.5,1,5,Yes,0,WV,275-5068,Female,58,No,No,No,0,Yes,Month-to-Month,Credit Card,28,608,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2991,2991,0437-TTLF,0,5,24,63.5,20.0,35.0,Yes,no,11.7,0,0,No,0,DE,377-6898,Male,32,No,No,No,0,No,Month-to-Month,Credit Card,9,47,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2992,2992,7034-TKWM,0,21,46,144.7,84.0,207.9,Yes,yes,0.0,3,0,No,0,UT,329-7122,Female,37,No,No,No,0,No,One Year,Credit Card,8,162,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2993,2993,1353-YRZS,0,66,237,863.2,264.0,673.2,Yes,no,134.6,3,0,Yes,0,NM,316-6399,Male,43,No,No,No,0,No,One Year,Credit Card,29,1897,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2994,2994,3143-GXWY,0,46,128,366.8,184.0,579.6,Yes,no,193.2,0,13,Yes,0,VA,346-5693,Female,29,Yes,No,No,0,No,Month-to-Month,Credit Card,37,1718,Not Filling Responses,Not Filling Responses,20-40,Under 30
2995,2995,3836-LEPS,0,33,100,200.3,132.0,458.7,Yes,yes,0.0,0,0,No,0,CT,325-6893,Female,33,No,No,No,0,No,Month-to-Month,Credit Card,13,435,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
2996,2996,5769-DZFX,0,1,4,13.0,4.0,9.7,Yes,no,2.4,0,2,Yes,0,MO,321-7049,Female,49,No,No,No,0,No,Month-to-Month,Direct Debit,20,20,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
2997,2997,1283-VHFY,0,71,166,784.3,284.0,1171.5,Yes,no,585.8,3,1,Yes,0,AR,305-3900,Male,75,No,Yes,No,0,Yes,Two Year,Credit Card,64,4554,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
2998,2998,0719-QMUU,0,69,102,274.9,276.0,800.4,Yes,no,160.1,1,0,No,0,GA,309-10010,Male,22,Yes,No,No,0,No,Two Year,Direct Debit,16,1086,Not Filling Responses,Not Filling Responses,20-40,Under 30
2999,2999,8412-WZYF,0,1,6,15.0,4.0,9.2,Yes,no,3.1,3,4,Yes,0,FL,396-4112,Male,50,No,No,No,0,No,Month-to-Month,Direct Debit,24,24,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3000,3000,8265-UXNA,0,18,85,196.4,72.0,158.4,Yes,no,31.7,1,8,Yes,0,LA,270-4595,Male,41,No,No,No,0,No,Month-to-Month,Direct Debit,45,806,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3001,3001,8455-FSVF,0,24,71,193.4,96.0,259.2,Yes,no,51.8,1,5,No,15,UT,331-4135,Male,58,No,No,No,0,No,Month-to-Month,Direct Debit,31,761,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3002,3002,7091-XAKX,0,62,407,934.5,248.0,930.0,Yes,no,232.5,1,28,Yes,0,AZ,304-2049,Male,20,Yes,No,No,0,Yes,Two Year,Direct Debit,36,2249,Not Filling Responses,Not Filling Responses,0-20,Under 30
3003,3003,8892-RPHK,0,3,19,44.4,12.0,28.2,Yes,no,9.4,1,0,No,0,KY,315-10220,Male,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,7,21,Not Filling Responses,Not Filling Responses,20-40,Under 30
3004,3004,1945-QOKN,0,34,118,272.3,136.0,391.0,Yes,no,195.5,1,14,Yes,0,FL,310-7008,Male,57,No,No,No,0,No,Month-to-Month,Direct Debit,11,391,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3005,3005,2664-MCNF,0,36,235,508.6,144.0,331.2,Yes,no,82.8,1,15,Yes,0,NM,272-9696,Male,57,No,No,No,0,Yes,One Year,Credit Card,19,688,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3006,3006,2274-MUMX,0,5,21,49.9,20.0,55.0,Yes,no,13.8,1,0,No,0,AL,365-9011,Female,34,No,No,No,0,No,Month-to-Month,Direct Debit,9,42,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
3007,3007,8282-JYMP,0,39,234,585.1,156.0,429.0,Yes,yes,0.0,1,7,Yes,0,MN,286-7053,Female,78,No,Yes,No,0,No,Month-to-Month,Direct Debit,46,1797,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
3008,3008,7990-UVSL,0,43,96,256.8,172.0,541.8,Yes,no,270.9,0,3,Yes,0,NY,320-10429,Male,74,No,Yes,No,0,Yes,One Year,Direct Debit,36,1520,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
3009,3009,2368-CMBM,0,61,192,491.7,244.0,744.2,Yes,no,148.8,0,0,No,0,KS,273-4430,Female,56,No,No,No,0,No,Two Year,Direct Debit,11,702,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3010,3010,1755-RYPO,0,48,140,338.5,192.0,475.2,Yes,no,237.6,2,8,Yes,0,WV,274-4834,Female,46,No,No,No,0,Yes,One Year,Direct Debit,45,2190,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3011,3011,0021-OEBA,0,6,15,47.8,24.0,81.6,Yes,no,20.4,0,0,No,0,ID,329-5646,Male,53,No,No,No,0,No,One Year,Credit Card,8,46,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3012,3012,7291-BVWQ,0,3,14,29.8,12.0,33.6,Yes,no,16.8,0,5,No,10,MI,317-8525,Male,46,No,No,No,0,No,Month-to-Month,Credit Card,40,120,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3013,3013,3996-CPIX,1,39,92,232.6,156.0,358.8,Yes,no,179.4,1,5,Yes,0,CA,295-3757,Male,49,No,No,No,0,Yes,One Year,Direct Debit,30,1163,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3014,3014,8771-VADW,0,33,65,164.0,132.0,405.9,Yes,no,135.3,1,5,Yes,0,AL,289-6697,Female,71,No,Yes,No,0,Yes,One Year,Direct Debit,28,908,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
3015,3015,4331-EXSU,0,1,2,6.0,4.0,10.6,Yes,no,3.5,0,5,Yes,0,CT,275-3116,Female,36,No,No,No,0,No,Month-to-Month,Direct Debit,13,13,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
3016,3016,8714-ORVN,0,43,159,513.9,172.0,606.3,Yes,no,202.1,1,12,Yes,0,MT,350-2560,Male,21,Yes,No,No,0,Yes,One Year,Credit Card,31,1325,Not Filling Responses,Not Filling Responses,20-40,Under 30
3017,3017,1171-PRRZ,0,5,9,30.8,20.0,34.0,Yes,no,11.3,2,5,Yes,0,FL,310-3062,Male,62,No,No,No,0,No,Month-to-Month,Direct Debit,47,240,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
3018,3018,9095-LHJJ,0,72,155,430.4,288.0,799.2,Yes,no,199.8,1,2,Yes,0,WI,311-3236,Male,42,No,No,No,0,Yes,Two Year,Credit Card,39,2812,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3019,3019,6091-PWHU,0,3,8,13.7,12.0,46.8,Yes,no,11.7,1,0,No,0,KY,352-6290,Male,50,No,No,No,0,No,One Year,Credit Card,10,33,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3020,3020,8938-ZRXG,0,73,123,290.2,292.0,759.2,Yes,no,253.1,1,1,Yes,0,IN,314-9999,Male,84,No,Yes,No,0,Yes,Two Year,Credit Card,49,3533,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
3021,3021,1056-IEQH,0,34,83,170.9,136.0,391.0,Yes,no,78.2,2,5,Yes,0,MA,316-7965,Female,41,No,No,No,0,No,One Year,Credit Card,26,888,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3022,3022,5522-OYZW,0,71,159,356.6,284.0,71.0,Yes,no,17.8,1,14,No,44,ND,365-1758,Female,63,No,No,No,0,No,Two Year,Direct Debit,50,3568,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
3023,3023,7200-EVSV,0,14,29,71.5,56.0,210.0,Yes,no,70.0,2,6,Yes,0,MS,365-9782,Male,40,No,No,No,0,Yes,Month-to-Month,Direct Debit,51,731,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
3024,3024,5303-FAPU,0,30,124,304.5,120.0,228.0,Yes,no,57.0,0,1,Yes,0,AK,310-7523,Male,74,No,Yes,No,0,No,Month-to-Month,Direct Debit,49,1500,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
3025,3025,4333-CPAW,0,71,186,427.4,284.0,773.9,Yes,no,387.0,0,0,No,0,NC,336-2899,Male,85,No,Yes,No,0,No,Two Year,Direct Debit,10,681,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
3026,3026,0963-RQFM,0,18,74,216.2,72.0,345.6,Yes,no,172.8,0,4,Yes,0,IL,380-6512,Female,33,No,No,No,0,No,Month-to-Month,Direct Debit,40,718,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
3027,3027,9139-QWZZ,0,1,3,8.0,4.0,11.1,Yes,no,3.7,1,0,No,0,OH,328-4120,Male,43,No,No,No,0,No,Month-to-Month,Credit Card,13,13,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3028,3028,0746-BNGH,0,2,6,14.8,8.0,18.8,Yes,yes,0.0,2,14,No,5,WY,295-10528,Female,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,40,Not Filling Responses,Not Filling Responses,20-40,Under 30
3029,3029,9064-JXSS,0,12,26,83.0,48.0,81.6,Yes,no,40.8,0,0,No,0,NV,344-5929,Female,56,No,No,No,0,No,One Year,Credit Card,12,138,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3030,3030,6380-CUML,0,70,123,280.6,280.0,686.0,Yes,no,343.0,0,6,Yes,0,ND,356-5936,Female,44,No,No,No,0,Yes,Two Year,Direct Debit,53,3698,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3031,3031,1014-AYIE,0,23,63,162.3,92.0,294.4,Yes,no,73.6,0,0,No,0,ND,305-6018,Female,37,No,No,No,0,No,Month-to-Month,Direct Debit,8,178,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
3032,3032,1766-MIIU,0,50,284,599.0,200.0,555.0,Yes,no,185.0,0,3,Yes,0,NJ,363-7483,Male,71,No,Yes,No,0,Yes,Two Year,Credit Card,39,1966,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
3033,3033,3882-TGRR,0,70,170,489.3,280.0,518.0,Yes,yes,0.0,2,4,No,20,CT,354-2379,Male,84,No,Yes,No,0,No,Two Year,Credit Card,29,2029,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
3034,3034,3162-EHZA,0,33,214,525.4,132.0,333.3,Yes,no,111.1,0,7,Yes,0,MI,306-7248,Female,47,No,No,No,0,Yes,One Year,Credit Card,56,1854,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3035,3035,2797-FZGG,0,28,153,397.0,112.0,277.2,Yes,no,92.4,1,7,Yes,0,SC,318-3410,Female,43,No,No,No,0,No,Two Year,Direct Debit,31,889,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3036,3036,7899-DXYD,0,60,215,596.1,240.0,792.0,Yes,no,264.0,0,4,Yes,0,NY,346-4008,Male,56,No,No,No,0,No,Month-to-Month,Direct Debit,28,1687,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
3037,3037,3161-HBYM,0,66,83,264.9,264.0,937.2,Yes,no,234.3,2,0,No,0,MD,281-3645,Male,30,No,No,No,0,No,Two Year,Credit Card,11,700,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
